District,Year,Month,Season,Crop,Soil Type,Soil_Water_Capacity,Temperature_C,Humidity_Percent,Rainfall_mm,Wind_Speed,Solar_Radiation,Crop_Water_Demand_mm,Water_Balance_mm,Water_Shortage_Level,Date
Sialkot,2015,6,Kharif,Lentil,Loamy,140.0,35.2,29.37,74.1,1.89,6.83,188.21,-186.86,3,2015-06-01
Sialkot,2015,6,Kharif,Wheat,Clayey,200.0,35.2,29.37,74.1,1.89,6.83,134.44,-133.09,2,2015-06-01
Sialkot,2015,6,Kharif,Banana,Loamy,140.0,35.2,29.37,74.1,1.89,6.83,188.21,-186.86,3,2015-06-01
Sialkot,2015,6,Kharif,Mango,Loamy,140.0,35.2,29.37,74.1,1.89,6.83,188.21,-186.86,3,2015-06-01
Sialkot,2015,6,Kharif,Grapes,Loamy,140.0,35.2,29.37,74.1,1.89,6.83,188.21,-186.86,3,2015-06-01
Sialkot,2015,6,Kharif,Cotton,Loamy,140.0,35.2,29.37,74.1,1.89,6.83,201.66,-200.31,3,2015-06-01
Sialkot,2015,7,Kharif,Paddy,Red,120.0,33.26,56.41,292.1,1.37,5.64,239.06,-232.15,3,2015-07-01
Sialkot,2015,7,Kharif,Maize,Clayey,200.0,33.26,56.41,292.1,1.37,5.64,124.73,-117.82,2,2015-07-01
Sialkot,2015,7,Kharif,Pulses,Clayey,200.0,33.26,56.41,292.1,1.37,5.64,103.94,-97.03,2,2015-07-01
Sialkot,2015,7,Kharif,Millets,Black,180.0,33.26,56.41,292.1,1.37,5.64,83.15,-76.24,2,2015-07-01
Sialkot,2015,7,Kharif,Sugarcane,Loamy,140.0,33.26,56.41,292.1,1.37,5.64,259.85,-252.94,3,2015-07-01
Sialkot,2015,7,Kharif,Mungbean,Loamy,140.0,33.26,56.41,292.1,1.37,5.64,145.52,-138.61,2,2015-07-01
Sialkot,2015,7,Kharif,Blackgram,Loamy,140.0,33.26,56.41,292.1,1.37,5.64,145.52,-138.61,2,2015-07-01
Sialkot,2015,7,Kharif,Lentil,Loamy,140.0,33.26,56.41,292.1,1.37,5.64,145.52,-138.61,2,2015-07-01
Sialkot,2015,7,Kharif,Wheat,Clayey,200.0,33.26,56.41,292.1,1.37,5.64,103.94,-97.03,2,2015-07-01
Sialkot,2015,7,Kharif,Banana,Loamy,140.0,33.26,56.41,292.1,1.37,5.64,145.52,-138.61,2,2015-07-01
Sialkot,2015,7,Kharif,Mango,Loamy,140.0,33.26,56.41,292.1,1.37,5.64,145.52,-138.61,2,2015-07-01
Sialkot,2015,7,Kharif,Grapes,Loamy,140.0,33.26,56.41,292.1,1.37,5.64,145.52,-138.61,2,2015-07-01
Sialkot,2015,7,Kharif,Cotton,Loamy,140.0,33.26,56.41,292.1,1.37,5.64,155.91,-149.0,2,2015-07-01
Sialkot,2015,8,Kharif,Paddy,Red,120.0,32.18,60.46,121.8,1.19,5.74,237.84,-234.13,3,2015-08-01
Sialkot,2015,8,Kharif,Maize,Clayey,200.0,32.18,60.46,121.8,1.19,5.74,124.09,-120.38,2,2015-08-01
Sialkot,2015,8,Kharif,Pulses,Clayey,200.0,32.18,60.46,121.8,1.19,5.74,103.41,-99.7,2,2015-08-01
Sialkot,2015,8,Kharif,Millets,Black,180.0,32.18,60.46,121.8,1.19,5.74,82.73,-79.02,2,2015-08-01
Sialkot,2015,8,Kharif,Sugarcane,Loamy,140.0,32.18,60.46,121.8,1.19,5.74,258.52,-254.81,3,2015-08-01
Sialkot,2015,8,Kharif,Mungbean,Loamy,140.0,32.18,60.46,121.8,1.19,5.74,144.77,-141.06,2,2015-08-01
Sialkot,2015,8,Kharif,Blackgram,Loamy,140.0,32.18,60.46,121.8,1.19,5.74,144.77,-141.06,2,2015-08-01
Sialkot,2015,8,Kharif,Lentil,Loamy,140.0,32.18,60.46,121.8,1.19,5.74,144.77,-141.06,2,2015-08-01
Sialkot,2015,8,Kharif,Wheat,Clayey,200.0,32.18,60.46,121.8,1.19,5.74,103.41,-99.7,2,2015-08-01
Sialkot,2015,8,Kharif,Banana,Loamy,140.0,32.18,60.46,121.8,1.19,5.74,144.77,-141.06,2,2015-08-01
Sialkot,2015,8,Kharif,Mango,Loamy,140.0,32.18,60.46,121.8,1.19,5.74,144.77,-141.06,2,2015-08-01
Sialkot,2015,8,Kharif,Grapes,Loamy,140.0,32.18,60.46,121.8,1.19,5.74,144.77,-141.06,2,2015-08-01
Sialkot,2015,8,Kharif,Cotton,Loamy,140.0,32.18,60.46,121.8,1.19,5.74,155.11,-151.4,3,2015-08-01
Sialkot,2015,9,Kharif,Paddy,Red,120.0,30.09,47.59,102.5,1.21,5.9,247.74,-245.34,3,2015-09-01
Sialkot,2015,9,Kharif,Maize,Clayey,200.0,30.09,47.59,102.5,1.21,5.9,129.26,-126.86,2,2015-09-01
Sialkot,2015,9,Kharif,Pulses,Clayey,200.0,30.09,47.59,102.5,1.21,5.9,107.71,-105.31,2,2015-09-01
Sialkot,2015,9,Kharif,Millets,Black,180.0,30.09,47.59,102.5,1.21,5.9,86.17,-83.77,2,2015-09-01
Sialkot,2015,9,Kharif,Sugarcane,Loamy,140.0,30.09,47.59,102.5,1.21,5.9,269.29,-266.89,3,2015-09-01
Sialkot,2015,9,Kharif,Mungbean,Loamy,140.0,30.09,47.59,102.5,1.21,5.9,150.8,-148.4,2,2015-09-01
Sialkot,2015,9,Kharif,Blackgram,Loamy,140.0,30.09,47.59,102.5,1.21,5.9,150.8,-148.4,2,2015-09-01
Sialkot,2015,9,Kharif,Lentil,Loamy,140.0,30.09,47.59,102.5,1.21,5.9,150.8,-148.4,2,2015-09-01
Sialkot,2015,9,Kharif,Wheat,Clayey,200.0,30.09,47.59,102.5,1.21,5.9,107.71,-105.31,2,2015-09-01
Sialkot,2015,9,Kharif,Banana,Loamy,140.0,30.09,47.59,102.5,1.21,5.9,150.8,-148.4,2,2015-09-01
Sialkot,2015,9,Kharif,Mango,Loamy,140.0,30.09,47.59,102.5,1.21,5.9,150.8,-148.4,2,2015-09-01
Sialkot,2015,9,Kharif,Grapes,Loamy,140.0,30.09,47.59,102.5,1.21,5.9,150.8,-148.4,2,2015-09-01
Sialkot,2015,9,Kharif,Cotton,Loamy,140.0,30.09,47.59,102.5,1.21,5.9,161.57,-159.17,3,2015-09-01
Sialkot,2015,10,Rabi,Paddy,Red,120.0,25.58,47.33,72.7,1.21,4.84,203.42,-202.24,3,2015-10-01
Sialkot,2015,10,Rabi,Maize,Clayey,200.0,25.58,47.33,72.7,1.21,4.84,106.13,-104.95,2,2015-10-01
Sialkot,2015,10,Rabi,Pulses,Clayey,200.0,25.58,47.33,72.7,1.21,4.84,88.45,-87.27,2,2015-10-01
Sialkot,2015,10,Rabi,Millets,Black,180.0,25.58,47.33,72.7,1.21,4.84,70.76,-69.58,2,2015-10-01
Sialkot,2015,10,Rabi,Sugarcane,Loamy,140.0,25.58,47.33,72.7,1.21,4.84,221.11,-219.93,3,2015-10-01
Sialkot,2015,10,Rabi,Mungbean,Loamy,140.0,25.58,47.33,72.7,1.21,4.84,123.82,-122.64,2,2015-10-01
Sialkot,2015,10,Rabi,Blackgram,Loamy,140.0,25.58,47.33,72.7,1.21,4.84,123.82,-122.64,2,2015-10-01
Sialkot,2015,10,Rabi,Lentil,Loamy,140.0,25.58,47.33,72.7,1.21,4.84,123.82,-122.64,2,2015-10-01
Sialkot,2015,10,Rabi,Wheat,Clayey,200.0,25.58,47.33,72.7,1.21,4.84,88.45,-87.27,2,2015-10-01
Sialkot,2015,10,Rabi,Banana,Loamy,140.0,25.58,47.33,72.7,1.21,4.84,123.82,-122.64,2,2015-10-01
Sialkot,2015,10,Rabi,Mango,Loamy,140.0,25.58,47.33,72.7,1.21,4.84,123.82,-122.64,2,2015-10-01
Sialkot,2015,10,Rabi,Grapes,Loamy,140.0,25.58,47.33,72.7,1.21,4.84,123.82,-122.64,2,2015-10-01
Sialkot,2015,10,Rabi,Cotton,Loamy,140.0,25.58,47.33,72.7,1.21,4.84,132.67,-131.49,2,2015-10-01
Sialkot,2015,11,Rabi,Paddy,Red,120.0,19.69,44.58,30.9,1.28,3.4,155.7,-155.47,3,2015-11-01
Sialkot,2015,11,Rabi,Maize,Clayey,200.0,19.69,44.58,30.9,1.28,3.4,81.24,-81.01,2,2015-11-01
Sialkot,2015,11,Rabi,Pulses,Clayey,200.0,19.69,44.58,30.9,1.28,3.4,67.7,-67.47,2,2015-11-01
Sialkot,2015,11,Rabi,Millets,Black,180.0,19.69,44.58,30.9,1.28,3.4,54.16,-53.93,2,2015-11-01
Sialkot,2015,11,Rabi,Sugarcane,Loamy,140.0,19.69,44.58,30.9,1.28,3.4,169.24,-169.01,3,2015-11-01
Sialkot,2015,11,Rabi,Mungbean,Loamy,140.0,19.69,44.58,30.9,1.28,3.4,94.77,-94.54,2,2015-11-01
Sialkot,2015,11,Rabi,Blackgram,Loamy,140.0,19.69,44.58,30.9,1.28,3.4,94.77,-94.54,2,2015-11-01
Sialkot,2015,11,Rabi,Lentil,Loamy,140.0,19.69,44.58,30.9,1.28,3.4,94.77,-94.54,2,2015-11-01
Sialkot,2015,11,Rabi,Wheat,Clayey,200.0,19.69,44.58,30.9,1.28,3.4,67.7,-67.47,2,2015-11-01
Sialkot,2015,11,Rabi,Banana,Loamy,140.0,19.69,44.58,30.9,1.28,3.4,94.77,-94.54,2,2015-11-01
Sialkot,2015,11,Rabi,Mango,Loamy,140.0,19.69,44.58,30.9,1.28,3.4,94.77,-94.54,2,2015-11-01
Sialkot,2015,11,Rabi,Grapes,Loamy,140.0,19.69,44.58,30.9,1.28,3.4,94.77,-94.54,2,2015-11-01
Sialkot,2015,11,Rabi,Cotton,Loamy,140.0,19.69,44.58,30.9,1.28,3.4,101.54,-101.31,2,2015-11-01
Sialkot,2015,12,Rabi,Paddy,Red,120.0,15.41,41.14,45.3,1.38,3.19,155.62,-155.08,3,2015-12-01
Sialkot,2015,12,Rabi,Maize,Clayey,200.0,15.41,41.14,45.3,1.38,3.19,81.19,-80.65,2,2015-12-01
Sialkot,2015,12,Rabi,Pulses,Clayey,200.0,15.41,41.14,45.3,1.38,3.19,67.66,-67.12,2,2015-12-01
Sialkot,2015,12,Rabi,Millets,Black,180.0,15.41,41.14,45.3,1.38,3.19,54.13,-53.59,2,2015-12-01
Sialkot,2015,12,Rabi,Sugarcane,Loamy,140.0,15.41,41.14,45.3,1.38,3.19,169.15,-168.61,3,2015-12-01
Sialkot,2015,12,Rabi,Mungbean,Loamy,140.0,15.41,41.14,45.3,1.38,3.19,94.73,-94.19,2,2015-12-01
Sialkot,2015,12,Rabi,Blackgram,Loamy,140.0,15.41,41.14,45.3,1.38,3.19,94.73,-94.19,2,2015-12-01
Sialkot,2015,12,Rabi,Lentil,Loamy,140.0,15.41,41.14,45.3,1.38,3.19,94.73,-94.19,2,2015-12-01
Sialkot,2015,12,Rabi,Wheat,Clayey,200.0,15.41,41.14,45.3,1.38,3.19,67.66,-67.12,2,2015-12-01
Sialkot,2015,12,Rabi,Banana,Loamy,140.0,15.41,41.14,45.3,1.38,3.19,94.73,-94.19,2,2015-12-01
Sialkot,2015,12,Rabi,Mango,Loamy,140.0,15.41,41.14,45.3,1.38,3.19,94.73,-94.19,2,2015-12-01
Sialkot,2015,12,Rabi,Grapes,Loamy,140.0,15.41,41.14,45.3,1.38,3.19,94.73,-94.19,2,2015-12-01
Sialkot,2015,12,Rabi,Cotton,Loamy,140.0,15.41,41.14,45.3,1.38,3.19,101.49,-100.95,2,2015-12-01
Sialkot,2016,1,Rabi,Paddy,Red,120.0,14.52,41.72,24.099999999999998,1.32,2.69,139.79,-139.25,2,2016-01-01
Sialkot,2016,1,Rabi,Maize,Clayey,200.0,14.52,41.72,24.099999999999998,1.32,2.69,72.93,-72.39,2,2016-01-01
Sialkot,2016,1,Rabi,Pulses,Clayey,200.0,14.52,41.72,24.099999999999998,1.32,2.69,60.78,-60.24,2,2016-01-01
Sialkot,2016,1,Rabi,Millets,Black,180.0,14.52,41.72,24.099999999999998,1.32,2.69,48.62,-48.08,1,2016-01-01
Sialkot,2016,1,Rabi,Sugarcane,Loamy,140.0,14.52,41.72,24.099999999999998,1.32,2.69,151.94,-151.4,3,2016-01-01
Sialkot,2016,1,Rabi,Mungbean,Loamy,140.0,14.52,41.72,24.099999999999998,1.32,2.69,85.09,-84.55,2,2016-01-01
Sialkot,2016,1,Rabi,Blackgram,Loamy,140.0,14.52,41.72,24.099999999999998,1.32,2.69,85.09,-84.55,2,2016-01-01
Sialkot,2016,1,Rabi,Lentil,Loamy,140.0,14.52,41.72,24.099999999999998,1.32,2.69,85.09,-84.55,2,2016-01-01
Sialkot,2016,1,Rabi,Wheat,Clayey,200.0,14.52,41.72,24.099999999999998,1.32,2.69,60.78,-60.24,2,2016-01-01
Sialkot,2016,1,Rabi,Banana,Loamy,140.0,14.52,41.72,24.099999999999998,1.32,2.69,85.09,-84.55,2,2016-01-01
Sialkot,2016,1,Rabi,Mango,Loamy,140.0,14.52,41.72,24.099999999999998,1.32,2.69,85.09,-84.55,2,2016-01-01
Sialkot,2016,1,Rabi,Grapes,Loamy,140.0,14.52,41.72,24.099999999999998,1.32,2.69,85.09,-84.55,2,2016-01-01
Sialkot,2016,1,Rabi,Cotton,Loamy,140.0,14.52,41.72,24.099999999999998,1.32,2.69,91.16,-90.62,2,2016-01-01
Sialkot,2016,2,Rabi,Paddy,Red,120.0,17.2,40.18,53.3,1.33,4.6,195.18,-194.4,3,2016-02-01
Sialkot,2016,2,Rabi,Maize,Clayey,200.0,17.2,40.18,53.3,1.33,4.6,101.83,-101.05,2,2016-02-01
Sialkot,2016,2,Rabi,Pulses,Clayey,200.0,17.2,40.18,53.3,1.33,4.6,84.86,-84.08,2,2016-02-01
Sialkot,2016,2,Rabi,Millets,Black,180.0,17.2,40.18,53.3,1.33,4.6,67.89,-67.11,2,2016-02-01
Sialkot,2016,2,Rabi,Sugarcane,Loamy,140.0,17.2,40.18,53.3,1.33,4.6,212.15,-211.37,3,2016-02-01
Sialkot,2016,2,Rabi,Mungbean,Loamy,140.0,17.2,40.18,53.3,1.33,4.6,118.8,-118.02,2,2016-02-01
Sialkot,2016,2,Rabi,Blackgram,Loamy,140.0,17.2,40.18,53.3,1.33,4.6,118.8,-118.02,2,2016-02-01
Sialkot,2016,2,Rabi,Lentil,Loamy,140.0,17.2,40.18,53.3,1.33,4.6,118.8,-118.02,2,2016-02-01
Sialkot,2016,2,Rabi,Wheat,Clayey,200.0,17.2,40.18,53.3,1.33,4.6,84.86,-84.08,2,2016-02-01
Sialkot,2016,2,Rabi,Banana,Loamy,140.0,17.2,40.18,53.3,1.33,4.6,118.8,-118.02,2,2016-02-01
Sialkot,2016,2,Rabi,Mango,Loamy,140.0,17.2,40.18,53.3,1.33,4.6,118.8,-118.02,2,2016-02-01
Sialkot,2016,2,Rabi,Grapes,Loamy,140.0,17.2,40.18,53.3,1.33,4.6,118.8,-118.02,2,2016-02-01
Sialkot,2016,2,Rabi,Cotton,Loamy,140.0,17.2,40.18,53.3,1.33,4.6,127.29,-126.51,2,2016-02-01
Sialkot,2016,3,Rabi,Paddy,Red,120.0,21.67,51.62,149.3,1.61,4.88,201.88,-198.96,3,2016-03-01
Sialkot,2016,3,Rabi,Maize,Clayey,200.0,21.67,51.62,149.3,1.61,4.88,105.33,-102.41,2,2016-03-01
Sialkot,2016,3,Rabi,Pulses,Clayey,200.0,21.67,51.62,149.3,1.61,4.88,87.78,-84.86,2,2016-03-01
Sialkot,2016,3,Rabi,Millets,Black,180.0,21.67,51.62,149.3,1.61,4.88,70.22,-67.3,2,2016-03-01
Sialkot,2016,3,Rabi,Sugarcane,Loamy,140.0,21.67,51.62,149.3,1.61,4.88,219.44,-216.52,3,2016-03-01
Sialkot,2016,3,Rabi,Mungbean,Loamy,140.0,21.67,51.62,149.3,1.61,4.88,122.89,-119.97,2,2016-03-01
Sialkot,2016,3,Rabi,Blackgram,Loamy,140.0,21.67,51.62,149.3,1.61,4.88,122.89,-119.97,2,2016-03-01
Sialkot,2016,3,Rabi,Lentil,Loamy,140.0,21.67,51.62,149.3,1.61,4.88,122.89,-119.97,2,2016-03-01
Sialkot,2016,3,Rabi,Wheat,Clayey,200.0,21.67,51.62,149.3,1.61,4.88,87.78,-84.86,2,2016-03-01
Sialkot,2016,3,Rabi,Banana,Loamy,140.0,21.67,51.62,149.3,1.61,4.88,122.89,-119.97,2,2016-03-01
Sialkot,2016,3,Rabi,Mango,Loamy,140.0,21.67,51.62,149.3,1.61,4.88,122.89,-119.97,2,2016-03-01
Sialkot,2016,3,Rabi,Grapes,Loamy,140.0,21.67,51.62,149.3,1.61,4.88,122.89,-119.97,2,2016-03-01
Sialkot,2016,3,Rabi,Cotton,Loamy,140.0,21.67,51.62,149.3,1.61,4.88,131.66,-128.74,2,2016-03-01
Sialkot,2016,4,Kharif,Paddy,Red,120.0,27.94,36.02,7.5,2.05,6.13,272.52,-272.03,3,2016-04-01
Sialkot,2016,4,Kharif,Maize,Clayey,200.0,27.94,36.02,7.5,2.05,6.13,142.18,-141.69,2,2016-04-01
Sialkot,2016,4,Kharif,Pulses,Clayey,200.0,27.94,36.02,7.5,2.05,6.13,118.49,-118.0,2,2016-04-01
Sialkot,2016,4,Kharif,Millets,Black,180.0,27.94,36.02,7.5,2.05,6.13,94.79,-94.3,2,2016-04-01
Sialkot,2016,4,Kharif,Sugarcane,Loamy,140.0,27.94,36.02,7.5,2.05,6.13,296.21,-295.72,3,2016-04-01
Sialkot,2016,4,Kharif,Mungbean,Loamy,140.0,27.94,36.02,7.5,2.05,6.13,165.88,-165.39,3,2016-04-01
Sialkot,2016,4,Kharif,Blackgram,Loamy,140.0,27.94,36.02,7.5,2.05,6.13,165.88,-165.39,3,2016-04-01
Sialkot,2016,4,Kharif,Lentil,Loamy,140.0,27.94,36.02,7.5,2.05,6.13,165.88,-165.39,3,2016-04-01
Sialkot,2016,4,Kharif,Wheat,Clayey,200.0,27.94,36.02,7.5,2.05,6.13,118.49,-118.0,2,2016-04-01
Sialkot,2016,4,Kharif,Banana,Loamy,140.0,27.94,36.02,7.5,2.05,6.13,165.88,-165.39,3,2016-04-01
Sialkot,2016,4,Kharif,Mango,Loamy,140.0,27.94,36.02,7.5,2.05,6.13,165.88,-165.39,3,2016-04-01
Sialkot,2016,4,Kharif,Grapes,Loamy,140.0,27.94,36.02,7.5,2.05,6.13,165.88,-165.39,3,2016-04-01
Sialkot,2016,4,Kharif,Cotton,Loamy,140.0,27.94,36.02,7.5,2.05,6.13,177.73,-177.24,3,2016-04-01
Sialkot,2016,5,Kharif,Paddy,Red,120.0,35.11,24.8,19.4,2.11,7.18,328.48,-327.38,3,2016-05-01
Sialkot,2016,5,Kharif,Maize,Clayey,200.0,35.11,24.8,19.4,2.11,7.18,171.38,-170.28,3,2016-05-01
Sialkot,2016,5,Kharif,Pulses,Clayey,200.0,35.11,24.8,19.4,2.11,7.18,142.82,-141.72,2,2016-05-01
Sialkot,2016,5,Kharif,Millets,Black,180.0,35.11,24.8,19.4,2.11,7.18,114.25,-113.15,2,2016-05-01
Sialkot,2016,5,Kharif,Sugarcane,Loamy,140.0,35.11,24.8,19.4,2.11,7.18,357.04,-355.94,3,2016-05-01
Sialkot,2016,5,Kharif,Mungbean,Loamy,140.0,35.11,24.8,19.4,2.11,7.18,199.94,-198.84,3,2016-05-01
Sialkot,2016,5,Kharif,Blackgram,Loamy,140.0,35.11,24.8,19.4,2.11,7.18,199.94,-198.84,3,2016-05-01
Sialkot,2016,5,Kharif,Lentil,Loamy,140.0,35.11,24.8,19.4,2.11,7.18,199.94,-198.84,3,2016-05-01
Sialkot,2016,5,Kharif,Wheat,Clayey,200.0,35.11,24.8,19.4,2.11,7.18,142.82,-141.72,2,2016-05-01
Sialkot,2016,5,Kharif,Banana,Loamy,140.0,35.11,24.8,19.4,2.11,7.18,199.94,-198.84,3,2016-05-01
Sialkot,2016,5,Kharif,Mango,Loamy,140.0,35.11,24.8,19.4,2.11,7.18,199.94,-198.84,3,2016-05-01
Sialkot,2016,5,Kharif,Grapes,Loamy,140.0,35.11,24.8,19.4,2.11,7.18,199.94,-198.84,3,2016-05-01
Sialkot,2016,5,Kharif,Cotton,Loamy,140.0,35.11,24.8,19.4,2.11,7.18,214.22,-213.12,3,2016-05-01
Sialkot,2016,6,Kharif,Paddy,Red,120.0,36.52,34.93,49.9,1.72,7.13,316.9,-314.11,3,2016-06-01
Sialkot,2016,6,Kharif,Maize,Clayey,200.0,36.52,34.93,49.9,1.72,7.13,165.34,-162.55,3,2016-06-01
Sialkot,2016,6,Kharif,Pulses,Clayey,200.0,36.52,34.93,49.9,1.72,7.13,137.78,-134.99,2,2016-06-01
Sialkot,2016,6,Kharif,Millets,Black,180.0,36.52,34.93,49.9,1.72,7.13,110.22,-107.43,2,2016-06-01
Sialkot,2016,6,Kharif,Sugarcane,Loamy,140.0,36.52,34.93,49.9,1.72,7.13,344.45,-341.66,3,2016-06-01
Sialkot,2016,6,Kharif,Mungbean,Loamy,140.0,36.52,34.93,49.9,1.72,7.13,192.89,-190.1,3,2016-06-01
Sialkot,2016,6,Kharif,Blackgram,Loamy,140.0,36.52,34.93,49.9,1.72,7.13,192.89,-190.1,3,2016-06-01
Sialkot,2016,6,Kharif,Lentil,Loamy,140.0,36.52,34.93,49.9,1.72,7.13,192.89,-190.1,3,2016-06-01
Sialkot,2016,6,Kharif,Wheat,Clayey,200.0,36.52,34.93,49.9,1.72,7.13,137.78,-134.99,2,2016-06-01
Sialkot,2016,6,Kharif,Banana,Loamy,140.0,36.52,34.93,49.9,1.72,7.13,192.89,-190.1,3,2016-06-01
Sialkot,2016,6,Kharif,Mango,Loamy,140.0,36.52,34.93,49.9,1.72,7.13,192.89,-190.1,3,2016-06-01
Sialkot,2016,6,Kharif,Grapes,Loamy,140.0,36.52,34.93,49.9,1.72,7.13,192.89,-190.1,3,2016-06-01
Sialkot,2016,6,Kharif,Cotton,Loamy,140.0,36.52,34.93,49.9,1.72,7.13,206.67,-203.88,3,2016-06-01
Sialkot,2016,7,Kharif,Paddy,Red,120.0,33.29,59.21,227.9,1.41,5.65,237.91,-228.27,3,2016-07-01
Sialkot,2016,7,Kharif,Maize,Clayey,200.0,33.29,59.21,227.9,1.41,5.65,124.13,-114.49,2,2016-07-01
Sialkot,2016,7,Kharif,Pulses,Clayey,200.0,33.29,59.21,227.9,1.41,5.65,103.44,-93.8,2,2016-07-01
Sialkot,2016,7,Kharif,Millets,Black,180.0,33.29,59.21,227.9,1.41,5.65,82.75,-73.11,2,2016-07-01
Sialkot,2016,7,Kharif,Sugarcane,Loamy,140.0,33.29,59.21,227.9,1.41,5.65,258.6,-248.96,3,2016-07-01
Sialkot,2016,7,Kharif,Mungbean,Loamy,140.0,33.29,59.21,227.9,1.41,5.65,144.81,-135.17,2,2016-07-01
Sialkot,2016,7,Kharif,Blackgram,Loamy,140.0,33.29,59.21,227.9,1.41,5.65,144.81,-135.17,2,2016-07-01
Sialkot,2016,7,Kharif,Lentil,Loamy,140.0,33.29,59.21,227.9,1.41,5.65,144.81,-135.17,2,2016-07-01
Sialkot,2016,7,Kharif,Wheat,Clayey,200.0,33.29,59.21,227.9,1.41,5.65,103.44,-93.8,2,2016-07-01
Sialkot,2016,7,Kharif,Banana,Loamy,140.0,33.29,59.21,227.9,1.41,5.65,144.81,-135.17,2,2016-07-01
Sialkot,2016,7,Kharif,Mango,Loamy,140.0,33.29,59.21,227.9,1.41,5.65,144.81,-135.17,2,2016-07-01
Sialkot,2016,7,Kharif,Grapes,Loamy,140.0,33.29,59.21,227.9,1.41,5.65,144.81,-135.17,2,2016-07-01
Sialkot,2016,7,Kharif,Cotton,Loamy,140.0,33.29,59.21,227.9,1.41,5.65,155.16,-145.52,2,2016-07-01
Sialkot,2016,8,Kharif,Paddy,Red,120.0,30.37,70.76,144.6,1.03,5.59,222.73,-214.56,3,2016-08-01
Sialkot,2016,8,Kharif,Maize,Clayey,200.0,30.37,70.76,144.6,1.03,5.59,116.21,-108.04,2,2016-08-01
Sialkot,2016,8,Kharif,Pulses,Clayey,200.0,30.37,70.76,144.6,1.03,5.59,96.84,-88.67,2,2016-08-01
Sialkot,2016,8,Kharif,Millets,Black,180.0,30.37,70.76,144.6,1.03,5.59,77.47,-69.3,2,2016-08-01
Sialkot,2016,8,Kharif,Sugarcane,Loamy,140.0,30.37,70.76,144.6,1.03,5.59,242.1,-233.93,3,2016-08-01
Sialkot,2016,8,Kharif,Mungbean,Loamy,140.0,30.37,70.76,144.6,1.03,5.59,135.58,-127.41,2,2016-08-01
Sialkot,2016,8,Kharif,Blackgram,Loamy,140.0,30.37,70.76,144.6,1.03,5.59,135.58,-127.41,2,2016-08-01
Sialkot,2016,8,Kharif,Lentil,Loamy,140.0,30.37,70.76,144.6,1.03,5.59,135.58,-127.41,2,2016-08-01
Sialkot,2016,8,Kharif,Wheat,Clayey,200.0,30.37,70.76,144.6,1.03,5.59,96.84,-88.67,2,2016-08-01
Sialkot,2016,8,Kharif,Banana,Loamy,140.0,30.37,70.76,144.6,1.03,5.59,135.58,-127.41,2,2016-08-01
Sialkot,2016,8,Kharif,Mango,Loamy,140.0,30.37,70.76,144.6,1.03,5.59,135.58,-127.41,2,2016-08-01
Sialkot,2016,8,Kharif,Grapes,Loamy,140.0,30.37,70.76,144.6,1.03,5.59,135.58,-127.41,2,2016-08-01
Sialkot,2016,8,Kharif,Cotton,Loamy,140.0,30.37,70.76,144.6,1.03,5.59,145.26,-137.09,2,2016-08-01
Sialkot,2016,9,Kharif,Paddy,Red,120.0,29.82,58.68,30.2,0.87,5.67,229.91,-227.99,3,2016-09-01
Sialkot,2016,9,Kharif,Maize,Clayey,200.0,29.82,58.68,30.2,0.87,5.67,119.96,-118.04,2,2016-09-01
Sialkot,2016,9,Kharif,Pulses,Clayey,200.0,29.82,58.68,30.2,0.87,5.67,99.96,-98.04,2,2016-09-01
Sialkot,2016,9,Kharif,Millets,Black,180.0,29.82,58.68,30.2,0.87,5.67,79.97,-78.05,2,2016-09-01
Sialkot,2016,9,Kharif,Sugarcane,Loamy,140.0,29.82,58.68,30.2,0.87,5.67,249.91,-247.99,3,2016-09-01
Sialkot,2016,9,Kharif,Mungbean,Loamy,140.0,29.82,58.68,30.2,0.87,5.67,139.95,-138.03,2,2016-09-01
Sialkot,2016,9,Kharif,Blackgram,Loamy,140.0,29.82,58.68,30.2,0.87,5.67,139.95,-138.03,2,2016-09-01
Sialkot,2016,9,Kharif,Lentil,Loamy,140.0,29.82,58.68,30.2,0.87,5.67,139.95,-138.03,2,2016-09-01
Sialkot,2016,9,Kharif,Wheat,Clayey,200.0,29.82,58.68,30.2,0.87,5.67,99.96,-98.04,2,2016-09-01
Sialkot,2016,9,Kharif,Banana,Loamy,140.0,29.82,58.68,30.2,0.87,5.67,139.95,-138.03,2,2016-09-01
Sialkot,2016,9,Kharif,Mango,Loamy,140.0,29.82,58.68,30.2,0.87,5.67,139.95,-138.03,2,2016-09-01
Sialkot,2016,9,Kharif,Grapes,Loamy,140.0,29.82,58.68,30.2,0.87,5.67,139.95,-138.03,2,2016-09-01
Sialkot,2016,9,Kharif,Cotton,Loamy,140.0,29.82,58.68,30.2,0.87,5.67,149.94,-148.02,2,2016-09-01
Sialkot,2016,10,Rabi,Paddy,Red,120.0,26.15,39.71,2.2,1.24,5.12,219.84,-219.78,3,2016-10-01
Sialkot,2016,10,Rabi,Maize,Clayey,200.0,26.15,39.71,2.2,1.24,5.12,114.7,-114.64,2,2016-10-01
Sialkot,2016,10,Rabi,Pulses,Clayey,200.0,26.15,39.71,2.2,1.24,5.12,95.58,-95.52,2,2016-10-01
